WavwNum_Albite,value_Albite,WavwNum_Almandine,value_Almandine,WavwNum_Amesite,value_Amesite,WavwNum_Anatase,value_Anatase,WavwNum_Andradite,value_Andradite,WavwNum_Antigorite,value_Antigorite,WavwNum_Armalcolite,value_Armalcolite,WavwNum_Arsenopyrite,value_Arsenopyrite,WavwNum_Augite,value_Augite,WavwNum_Calcite,value_Calcite,WavwNum_Chalcopyrite,value_Chalcopyrite,WavwNum_Chamosite,value_Chamosite,WavwNum_Chrysotile,value_Chrysotile,WavwNum_Chromite,value_Chromite,WavwNum_Clinochlore,value_Clinochlore,WavwNum_Clinoenstatite,value_Clinoenstatite,WavwNum_Corundum,value_Corundum,WavwNum_Diopside,value_Diopside,WavwNum_Dolomite,value_Dolomite,WavwNum_Dwornikite,value_Dwornikite,WavwNum_Enstatite,value_Enstatite,WavwNum_Epidote,value_Epidote,WavwNum_Fayalite,value_Fayalite,WavwNum_Ferrosilite,value_Ferrosilite,WavwNum_Forsterite,value_Forsterite,WavwNum_Gaspeite,value_Gaspeite,WavwNum_Goethite,value_Goethite,WavwNum_Gunningite,value_Gunningite,WavwNum_Gypsum,value_Gypsum,WavwNum_Hedenbergite,value_Hedenbergite,WavwNum_Hematite,value_Hematite,WavwNum_Hydroxylherderite,value_Hydroxylherderite,WavwNum_Jarosite,value_Jarosite,WavwNum_Lepidocrocite,value_Lepidocrocite,WavwNum_Lithiophilite,value_Lithiophilite,WavwNum_Lizardite,value_Lizardite,WavwNum_Magnesiochromite,value_Magnesiochromite,WavwNum_Magnesite,value_Magnesite,WavwNum_Magnetite,value_Magnetite,WavwNum_Manganite,value_Manganite,WavwNum_Microcline,value_Microcline,WavwNum_Monticellite,value_Monticellite,WavwNum_Montmorillonite,value_Montmorillonite,WavwNum_Muscovite,value_Muscovite,WavwNum_Nontronite,value_Nontronite,WavwNum_Orthoclase,value_Orthoclase,WavwNum_Phlogopite,value_Phlogopite,WavwNum_Pimelite,value_Pimelite,WavwNum_Pyrite,value_Pyrite,WavwNum_Pyrolusite,value_Pyrolusite,WavwNum_Pyrope,value_Pyrope,WavwNum_Pyrophyllite,value_Pyrophyllite,WavwNum_Quartz,value_Quartz,WavwNum_Siderite,value_Siderite,WavwNum_Spinel,value_Spinel,WavwNum_Szomolnokite,value_Szomolnokite,WavwNum_Talc,value_Talc,WavwNum_Titanite,value_Titanite,WavwNum_Tremolite,value_Tremolite,WavwNum_Zircon,value_Zircon,WavwNum_Zoisite,value_Zoisite
175.214,5288.828,172.678,141.5026,153.5565,99.31152,164.5934,1350.318,167.3235,3879.688,200.7662,783.7212,240.9126,14.10426,163.1625,226.5459,158.2056,368.7449,174.822,40.03857,185.473,58.699,195.3652,126.299,231.6217,11727.93,270.9509,4.175293,177.6623,547.5623,185.3385,1080.319,192.4448,130.1357,168.1343,49.18604,156.9572,244.4803,207.998,112.3818,161.0983,8.00351,165.4374,1868.319,178.6266,108.3898,225.3655,630.3922,180.8226,105.0286,212.4677,11.74846,185.4869,0.986412,202.5782,1068.102,135.9146,1544.446,174.7696,1714.24,187.09,13.91434,165.111,4467.777,170.7773,2.074341,208.6443,6.31805,178.1067,25.3028,177.7766,133.4629,214.089,34.61581,169.3309,13.52127,202.3646,1.166471,172.5112,48.08423,169.4286,332.0541,200.7662,145.1533,222.027,465.432,221.0151,826.6172,196.4272,22.26506,165.6087,1019.73,210.4086,2796.919,430.0,0.028490028,192.6093,0.171052,201.794,0.816088,199.6765,297.1025,213.7834,1078.047,158.0099,9.983124,195.1328,271.0302,191.1874,4.265991,164.9836,331.4158,198.6166,468.5166,195.0709,1443.678,186.7633,45.98779,200.7662,2070.332,208.0356,16.36426
175.6961,5443.413,173.1601,154.5298,154.0386,91.25342,165.0756,1187.572,167.8056,4215.953,201.2483,818.895,241.3947,14.53081,163.6446,235.0215,158.6877,397.129,175.3042,33.07092,185.955,62.729,195.8474,128.8547,232.1038,11735.85,271.433,3.911316,178.1444,584.4492,185.8206,1136.358,192.9269,187.3027,168.6164,35.72998,157.4393,255.8847,208.4801,112.1555,161.5804,15.48251,165.9195,1893.618,179.1087,91.38458,225.8477,614.5635,181.3047,89.06323,212.9498,11.62925,185.969,1.531942,203.0603,1161.004,136.3968,1449.633,175.2517,1819.008,187.5721,6.696289,165.593,5167.973,171.2594,3.694794,209.1264,6.774224,178.5888,28.25757,178.2588,150.0742,214.572,26.62912,169.813,13.96305,202.8467,0.484232,172.9933,13.37787,169.9107,340.0895,201.2483,139.834,223.4,690.941,221.4972,735.4336,196.9093,37.45532,166.0908,974.1558,210.8907,2636.293,433.33333,0.031339031,193.0914,0.222192,202.2761,1.109278,200.1586,364.7656,214.2655,1041.684,158.492,9.108948,195.615,248.6219,191.6696,3.244324,165.4657,319.5125,199.0987,368.6057,195.5531,1608.928,187.2455,39.12744,201.2483,2140.514,208.5177,21.42725
176.1783,5610.433,173.6422,182.2764,154.5207,82.97363,165.5577,1038.039,168.2877,4571.231,201.7305,850.8008,241.8768,15.13078,164.1267,216.0436,159.1699,415.3896,175.7863,26.89505,186.437,67.002,196.3295,131.801,232.5859,11658.47,271.9152,2.792542,178.6266,618.896,186.3027,1200.846,193.409,169.6396,169.0985,25.74011,157.9214,271.2167,208.9622,99.73828,162.0626,16.12827,166.4016,1898.201,179.5908,74.75201,226.3298,598.3755,181.7868,89.07153,213.4319,10.68801,186.4511,1.825575,203.5425,1255.183,136.8789,1350.358,175.7339,1945.624,188.0542,0.671844,166.075,5850.848,171.7415,5.2444,209.6085,6.964435,179.071,28.58173,178.7409,168.1465,215.054,21.70157,170.2952,14.42048,203.3288,0.081873,173.4754,48.78119,170.3929,354.8322,201.7305,134.0518,224.773,686.506,221.9794,645.7852,197.3914,41.20043,166.5729,948.1108,211.3728,2479.496,436.66667,0.031022475,193.5735,0.225173,202.7582,1.26478,200.6408,423.7451,214.7476,999.6055,158.9741,7.754379,196.0971,227.0921,192.1517,1.862183,165.9478,303.7747,199.5809,312.5925,196.0352,1785.418,187.7276,42.84863,201.7305,2207.322,208.9998,12.88477
176.6604,5786.117,174.1244,220.5868,155.0028,79.02197,166.0398,898.9014,168.7698,4955.997,202.2126,867.6284,242.3589,15.66029,164.6089,199.2511,159.652,424.5369,176.2684,21.41379,186.919,72.13,196.8116,133.8927,233.0681,11450.02,272.3973,1.618835,179.1087,653.8514,186.7848,1272.982,193.8911,104.0049,169.5807,17.59454,158.4035,286.9106,209.4443,79.24243,162.5447,15.57028,166.8837,1883.139,180.0729,58.58099,226.8119,580.5129,182.2689,101.0317,213.914,10.26068,186.9333,1.928541,204.0246,1349.657,137.361,1255.277,176.216,2089.925,188.5363,0.040801998,166.557,6475.985,172.2236,5.256714,210.0906,6.734223,179.5531,27.29791,179.223,179.832,215.536,21.5145,170.7773,14.77494,203.8109,0.353321,173.9575,22.64185,170.875,369.8023,202.2126,127.9121,226.146,698.131,222.4615,553.8711,197.8735,-0.7791141,167.055,926.0463,211.8549,2331.012,440.0,0.021209243,194.0556,0.174369,203.2404,1.238083,201.1229,451.833,215.2297,967.2266,159.4562,6.067184,196.5792,206.6005,192.6338,2.362366,166.4299,294.2839,200.063,271.7925,196.5173,1963.061,188.2097,51.57373,202.2126,2256.586,209.4819,7.074219
177.1425,5974.627,174.6065,255.2635,155.4849,81.88721,166.5219,767.0994,169.252,5409.375,202.6947,864.4932,242.841,16.10435,165.091,203.8765,160.1341,426.2512,176.7505,16.62155,187.401,75.559,197.2937,135.0062,233.5502,11075.04,272.8794,1.148071,179.5908,691.856,187.2669,1351.015,194.3732,71.94922,170.0628,10.22968,158.8856,300.7887,209.9264,72.09619,163.0268,14.927,167.3658,1849.135,180.555,45.09491,227.294,559.7673,182.751,112.0688,214.3962,10.49369,187.4154,1.889301,204.5067,1448.209,137.8431,1173.884,176.6981,2227.144,189.0184,8.069305,167.039,7036.009,172.7057,3.824905,210.5728,6.991556,180.0352,26.71497,179.7051,184.9102,216.018,23.6348,171.2594,14.92997,204.2931,0.356546,174.4396,25.68848,171.3571,379.9548,202.6947,119.917,227.518,728.82,222.9436,450.7617,198.3556,16.28524,167.5371,901.1548,212.337,2190.587,443.09524,0.01994302,194.5378,0.116305,203.7225,1.075907,201.605,449.0762,215.7118,960.9102,159.9383,3.83934,197.0613,188.0013,193.1159,4.758728,166.912,301.0951,200.5451,249.4194,196.9994,2121.227,188.6918,54.94043,202.6947,2285.432,209.964,4.034668
177.6246,6181.897,175.0886,277.4102,155.9671,81.13477,167.004,648.4336,169.7341,5881.832,203.1768,864.5215,243.3232,16.94196,165.5731,218.8179,160.6162,410.7369,177.2326,12.60529,187.883,71.728,197.7758,135.7558,234.0323,10591.81,273.3615,1.458191,180.0729,732.8794,187.7491,1424.159,194.8554,78.71582,170.5449,3.898132,159.3677,310.3631,210.4086,82.56616,163.5089,14.55365,167.848,1806.018,181.0371,37.39771,227.7761,528.8828,183.2331,116.4766,214.8783,11.15717,187.8975,1.714512,204.9888,1550.151,138.3252,1106.341,177.1802,2353.264,189.5006,14.70825,167.521,7514.831,173.1879,2.275391,211.0549,7.910144,180.5173,27.79816,180.1872,180.5215,216.5,21.78702,171.7415,15.01521,204.7752,0.29084,174.9217,53.92938,171.8392,389.9462,203.1768,117.1484,228.891,778.576,223.4257,319.0117,198.8378,9.687423,168.0192,874.7095,212.8191,2047.832,446.42857,0.022475467,195.0199,0.106196,204.2046,0.84672,202.0871,474.9453,216.194,916.332,160.4205,1.504059,197.5434,171.534,193.598,6.788696,167.3941,307.9976,201.0272,236.7351,197.4815,2257.688,189.1739,52.896,203.1768,2307.564,210.4461,3.650879
178.1067,6402.856,175.5707,291.2141,156.4492,73.34229,167.4861,549.0093,170.2162,6339.419,203.6589,887.8848,243.8053,18.31477,166.0552,226.1976,161.0983,394.8517,177.7147,9.044434,188.365,61.268,198.2579,136.4696,234.5144,10077.19,273.8436,1.702637,180.555,779.5417,188.2312,1483.139,195.3375,98.94727,171.027,0.838806,159.8499,320.1535,210.8907,97.8916,163.991,15.94638,168.3301,1760.252,181.5193,34.36066,228.2582,479.038,183.7153,117.2595,215.3604,11.84716,188.3796,1.52634,205.4709,1656.354,138.8073,1060.256,177.6623,2461.605,189.9827,13.65225,168.003,7852.574,173.67,1.399521,211.537,9.205094,180.9994,29.39703,180.6693,161.6191,216.982,13.92938,172.2236,15.08914,205.2573,0.128738,175.4039,62.07336,172.3213,404.3633,203.6589,128.3291,230.263,825.418,223.9078,212.707,199.3199,2.119393,168.5014,847.8413,213.3013,1908.415,449.7619,0.022475467,195.502,0.141187,204.6867,0.484234,202.5692,526.7559,216.6761,806.168,160.9026,0.642502,198.0255,155.9827,194.0801,6.890991,167.8763,298.826,201.5093,214.9658,197.9636,2400.389,189.656,50.04688,203.6589,2328.351,210.9282,7.224121
178.5888,6637.83,176.0528,303.6356,156.9313,61.00244,167.9683,480.2322,170.6983,6835.029,204.141,940.3662,244.2874,19.79491,166.5373,203.9246,161.5804,388.3439,178.1969,6.306915,188.848,51.629,198.7401,137.2075,234.9965,9536.641,274.3257,1.867737,181.0371,834.3995,188.7133,1533.711,195.8196,110.001,171.5091,3.565796,160.332,331.1454,211.3728,108.4263,164.4731,23.71347,168.8122,1708.752,182.0014,32.65271,228.7404,431.7485,184.1974,123.0293,215.8425,12.56646,188.8617,1.339878,205.953,1775.119,139.2895,1039.869,178.1444,2539.142,190.4648,6.23822,168.485,8140.78,174.1521,1.091339,212.0191,10.19155,181.4815,29.15369,181.1515,141.6113,217.464,6.63147,172.7057,15.1585,205.7394,0.036759999,175.886,27.90082,172.8034,424.6162,204.141,157.0068,231.634,864.385,224.3899,154.1445,199.802,27.49393,168.9835,813.0208,213.7834,1787.941,453.09524,0.022792023,195.9841,0.166834,205.1688,0.281017,203.0513,609.2715,217.1582,634.9688,161.3847,2.547958,198.5077,140.2847,194.5623,5.233887,168.3584,275.3722,201.9914,181.5459,198.4458,2564.609,190.1382,48.76074,204.141,2346.078,211.4104,17.33789
179.071,6877.757,176.5349,318.8987,157.4134,48.04736,168.4504,411.6646,171.1804,7222.21,204.6232,971.1914,244.7695,21.18987,167.0194,179.6548,162.0626,395.5396,178.679,5.293213,189.33,48.369,199.2222,137.8259,235.4786,8976.086,274.8079,1.965271,181.5193,896.6173,189.1954,1601.85,196.3017,114.2178,171.9912,4.646057,160.8141,343.2582,211.8549,113.3303,164.9553,31.87415,169.2943,1647.388,182.4835,33.23676,229.2225,406.4951,184.6795,134.4966,216.3246,13.41861,189.3438,1.18791,206.4352,1911.79,139.7716,1039.497,178.6266,2587.613,190.9469,0.426666,168.967,8497.021,174.6342,1.162918,212.5012,10.77142,181.9637,27.14691,181.6336,143.9551,217.946,3.054932,173.1879,15.3387,206.2215,0.104462,176.3681,62.31335,173.2856,447.0656,204.6232,172.4805,233.006,772.418,224.8721,148.9023,200.2841,-7.835065,169.4656,782.7448,214.2655,1691.806,456.42857,0.022792023,196.4662,0.107254,205.6509,0.511536,203.5335,710.4854,217.6403,510.8281,161.8668,4.979263,198.9898,124.2914,195.0444,3.605347,168.8405,257.0879,202.4736,153.5352,198.9279,2750.281,190.6203,49.29834,204.6232,2371.914,211.8925,23.44678
179.5531,7125.161,177.0171,329.0132,157.8955,31.5249,168.9325,317.6091,171.6625,7412.801,205.1053,968.8145,245.2516,22.6938,167.5016,178.249,162.5447,408.014,179.1611,8.875305,189.812,50.306,199.7043,138.4416,235.9608,8379.723,275.29,1.882507,182.0014,961.6713,189.6775,1689.851,196.7838,112.1221,172.4734,4.463806,161.2962,356.1902,212.337,116.5354,165.4374,35.07864,169.7764,1568.464,182.9656,33.8548,229.7046,418.236,185.1616,143.0166,216.8067,14.37203,189.826,1.259596,206.9173,2048.762,140.2537,1054.185,179.1087,2600.121,191.429,3.194214,169.449,8956.702,175.1163,2.40155,212.9833,11.30732,182.4458,25.46021,182.1157,165.4434,218.428,4.200256,173.67,15.87543,206.7036,0.059861999,176.8502,84.15076,173.7677,466.6234,205.1053,170.001,234.377,656.52,225.3542,110.5,200.7662,17.01706,169.9477,771.0558,214.7476,1605.625,459.7619,0.021842355,196.9483,0.006629,206.1331,1.274706,204.0156,833.2295,218.1224,443.3477,162.3489,8.603287,199.4719,109.9826,195.5265,2.101746,169.3226,270.077,202.9557,143.0413,199.41,2943.441,191.1024,53.98633,205.1053,2405.316,212.3746,23.5083
180.0352,7377.405,177.4992,321.2894,158.3777,17.45703,169.4146,206.1521,172.1447,7405.412,205.5874,944.9829,245.7337,23.97748,167.9837,211.9761,163.0268,428.1184,179.6432,13.48477,190.294,52.342,200.1864,138.7551,236.4429,7744.99,275.7721,1.649719,182.4835,1028.076,190.1596,1783.051,197.2659,101.8789,172.9555,3.13446,161.7783,370.213,212.8191,117.8713,165.9195,27.82922,170.2585,1482.292,183.4477,27.27429,230.1867,419.771,185.6437,134.8323,217.2889,15.49826,190.3081,1.665154,207.3994,2168.025,140.7358,1084.077,179.5908,2555.043,191.9111,4.783844,169.932,9238.91,175.5984,3.570679,213.4655,11.99195,182.9279,26.07343,182.5978,183.2539,218.911,6.325684,174.1521,16.56311,207.1858,0.01306,177.3323,90.33197,174.2498,487.1127,205.5874,153.4746,235.748,579.691,225.8363,11.33203,201.2483,17.84597,170.4298,782.7883,215.2297,1517.886,463.09524,0.027540361,197.4305,0.021692,206.6152,1.810978,204.4977,956.3623,218.6045,410.9414,162.831,12.77235,199.954,97.84973,196.0086,0.868591,169.8047,294.3918,203.4378,152.1992,199.8921,3144.469,191.5845,65.4917,205.5874,2448.14,212.8567,17.52051
180.5173,7635.889,177.9813,297.3901,158.8598,9.996582,169.8967,105.7996,172.6268,7190.495,206.0695,939.73,246.2159,25.02046,168.4658,247.2236,163.5089,452.2627,180.1253,12.87796,190.776,54.293,200.6685,137.9724,236.925,7130.934,276.2542,1.606567,182.9656,1096.998,190.6418,1859.008,197.7481,85.26367,173.4376,0.299255,162.2604,384.7285,213.3013,117.7239,166.4016,18.37213,170.7407,1397.527,183.9298,12.48224,230.6688,401.1108,186.1258,112.9231,217.771,16.25079,190.7902,2.209738,207.8815,2265.448,141.2179,1126.037,180.0729,2455.552,192.3932,4.089996,170.414,9203.859,176.0806,2.966232,213.9476,12.9183,183.41,28.55542,183.0799,176.4336,219.393,10.59909,174.6342,17.05726,207.6679,0.118359,177.8144,43.98553,174.7319,512.8339,206.0695,132.583,237.119,401.986,226.3184,94.70312,201.7305,29.66965,170.9119,796.6141,215.7118,1425.339,466.19048,0.03070592,197.9126,0.031389002,207.0973,1.995859,204.9798,1060.303,219.0867,398.6562,163.3132,16.73361,200.4361,87.81985,196.4907,0.250732,170.2868,300.1935,203.9199,151.7043,200.3742,3352.729,192.0666,79.53418,206.0695,2507.56,213.3388,5.338867
180.9994,7884.596,178.4634,271.2053,159.3419,15.5083,170.3788,36.55713,173.1089,6660.596,206.5516,957.7041,246.698,25.85234,168.9479,262.4012,163.991,468.5027,180.6074,6.79425,191.258,55.317,201.1507,136.0181,237.4071,6520.83,276.7363,2.060242,183.4477,1172.812,191.1239,1918.182,198.2302,69.22363,173.9197,5.197083,162.7426,399.2439,213.7834,119.8508,166.8837,11.81528,171.2228,1314.285,184.412,1.465454,231.1509,362.5507,186.608,94.87427,218.2531,16.43622,191.2723,2.466269,208.3636,2365.865,141.7,1177.289,180.555,2338.512,192.8754,1.007782,170.896,8863.412,176.5627,0.584595,214.4297,13.67044,183.8921,31.23889,183.562,153.5352,219.875,15.43829,175.1163,17.0779,208.15,0.248403,178.2966,66.88977,175.214,548.45,206.5516,102.8535,238.49,198.379,226.8005,139.7773,202.2126,17.68513,171.3941,793.0389,216.194,1337.642,469.52381,0.035454258,198.3947,0.13775,207.5794,1.944647,205.4619,1138.271,219.5688,418.2461,163.7953,19.58968,200.9182,79.58792,196.9728,0.344238,170.769,251.4792,204.402,136.0488,200.8563,3563.262,192.5487,86.26465,206.5516,2585.66,213.8209,13.14453
181.4815,8089.176,178.9455,254.1899,159.824,15.91699,170.861,13.12329,173.591,5938.227,207.0337,982.0454,247.1801,26.5535,169.43,265.0814,164.4731,464.7145,181.0896,0.022705,191.74,52.339,201.6328,133.0205,237.8892,5932.342,277.2184,2.971619,183.9298,1255.335,191.606,1992.231,198.7123,50.40723,174.4018,12.6037,163.2247,411.6755,214.2655,124.8647,167.3658,7.87793,171.7049,1229.876,184.8941,1.94696,231.6331,329.0457,187.0901,90.69019,218.7352,16.33469,191.7544,2.42852,208.8457,2476.53,142.1821,1236.313,181.0371,2228.506,193.3575,2.629608,171.378,8237.852,177.0448,2.197723,214.9118,14.24713,184.3742,33.16498,184.0442,138.457,220.357,15.57925,175.5984,16.91807,208.6321,0.272538,178.7787,57.56573,175.6961,588.8661,207.0337,80.50977,239.86,327.9,227.2827,91.97266,202.6947,13.05423,171.8762,777.4,216.6761,1256.28,472.85714,0.021209243,198.8768,0.211409,208.0615,2.028349,205.944,1244.088,220.0509,430.0977,164.2774,22.67181,201.4004,73.61261,197.455,0.590393,171.2511,191.6259,204.8841,113.4045,201.3385,3775.441,193.0309,85.53662,207.0337,2674.861,214.3031,37.8042
181.9637,8251.759,179.4276,242.9631,160.3061,0.580566,171.3431,54.59863,174.0731,5193.539,207.5159,998.0288,247.6622,27.17778,169.9121,268.4561,164.9553,453.8754,181.5717,2.1474,192.223,45.122,202.1149,128.9043,238.3713,5385.129,277.7006,3.773865,184.412,1342.882,192.0881,2100.627,199.1944,42.84082,174.8839,19.84509,163.7068,425.7981,214.7476,131.2996,167.848,2.67572,172.187,1143.927,185.3762,8.840881,232.1152,302.0469,187.5722,96.5459,219.2173,16.65605,192.2365,2.325655,209.3279,2597.619,142.6643,1303.302,181.5193,2124.268,193.8396,5.917694,171.86,7109.436,177.5269,4.233429,215.3939,14.64125,184.8564,35.20764,184.5263,138.707,220.839,7.659088,176.0806,16.91321,209.1142,0.163651,179.2608,46.99982,176.1783,628.8535,207.5159,79.4502,241.231,91.568,227.7648,43.67188,203.1768,32.23922,172.3583,765.4906,217.1582,1180.906,476.19048,0.016777461,199.3589,0.277031,208.5436,2.303465,206.4262,1390.796,220.533,428.3008,164.7595,26.92282,201.8825,68.19588,197.9371,0.636719,171.7332,165.8062,205.3663,109.0439,201.8206,4003.637,193.513,80.09033,207.5159,2775.132,214.7852,68.30273
182.4458,8393.095,179.9098,229.2477,160.7882,27.13525,171.8252,82.55151,174.5552,4428.958,207.998,999.5093,248.1443,27.69971,170.3943,288.9288,165.4374,446.8275,182.0538,0.964661,192.705,39.043,202.597,123.61,238.8535,4880.383,278.1827,4.785278,184.8941,1434.475,192.5702,2239.109,199.6765,79.75684,175.3661,25.19568,164.1889,444.0402,215.2297,139.4634,168.3301,8.904114,172.6691,1054.991,185.8583,17.67645,232.5973,278.4873,188.0543,98.8208,219.6994,17.5854,192.7187,2.3165,209.81,2717.264,143.1464,1382.607,182.0014,2024.966,194.3217,8.875488,172.342,5812.095,178.009,5.73143,215.876,14.87774,185.3385,40.00122,185.0084,144.8906,221.321,0.642487,176.5627,17.06342,209.5963,0.00036000001,179.7429,78.5719,176.6604,670.0811,207.998,104.1934,242.601,101.385,228.2469,16.61719,203.6589,38.23715,172.8404,768.6815,217.6403,1112.795,479.52381,0.0022158911,199.841,0.301891,209.0258,2.564947,206.9083,1553.98,221.0151,413.7344,165.2416,32.63376,202.3646,61.18224,198.4192,0.480286,172.2153,176.3865,205.8484,128.5415,202.3027,4258.785,193.9951,70.82129,207.998,2889.136,215.2673,103.4092
182.9279,8548.241,180.3919,208.1189,161.2704,46.51416,172.3073,112.1982,175.0374,3697.537,208.4801,1021.029,248.6264,28.10639,170.8764,322.7819,165.9195,445.9779,182.5359,0.471497,193.187,40.745,203.0791,118.8044,239.3356,4421.822,278.6648,5.545044,185.3762,1530.49,193.0524,2381.555,200.1586,172.1885,175.8482,29.79022,164.671,465.9078,215.7118,152.4946,168.8122,22.63623,173.1512,961.5098,186.3404,17.65216,233.0794,256.4426,188.5364,97.07764,220.1816,18.63211,193.2008,2.394323,210.2921,2834.256,143.6285,1470.798,182.4835,1923.588,194.8038,11.21851,172.824,4659.77,178.4911,7.254059,216.3582,15.03349,185.8206,47.83221,185.4905,138.9883,221.803,0.129364,177.0448,17.26546,210.0785,0.149227,180.225,32.91138,177.1425,706.1863,208.4801,128.6699,243.97,47.316,228.729,12.91406,204.141,23.51193,173.3225,777.9397,218.1224,1054.437,486.19048,0.0,200.3232,0.256081,209.5079,2.671144,207.3904,1683.228,221.4972,369.4688,165.7237,38.02072,202.8467,52.27861,198.9013,0.445984,172.6974,199.4382,206.3305,147.6128,202.7848,4543.9,194.4772,57.98242,208.4801,2992.18,215.7494,146.8965
183.41,8699.363,180.874,184.2887,161.7525,48.89111,172.7894,158.8206,175.5195,3076.428,208.9622,1072.399,249.1086,28.39063,171.3585,340.6555,166.4016,450.2115,183.018,3.073761,193.669,49.188,203.5612,114.8617,239.8177,4006.211,279.1469,5.24823,185.8583,1627.871,193.5345,2538.896,200.6408,227.5391,176.3303,34.7832,165.1531,488.3252,216.194,158.512,169.2943,32.80148,173.6334,856.55,186.8225,10.92255,233.5615,236.7869,189.0186,92.88428,220.6637,19.54055,193.6829,2.47723,210.7742,2952.802,144.1106,1558.156,182.9656,1829.568,195.2859,13.0173,173.307,3655.58,178.9733,9.346893,216.8403,14.86817,186.3027,55.59979,185.9726,121.4805,222.285,8.542725,177.5269,17.33704,210.5606,0.297367,180.7071,63.99084,177.6246,731.2945,208.9622,153.1445,245.34,12.68,229.2111,17.32031,204.6232,36.0345,173.8046,785.1923,218.6045,1001.076,489.28571,0.0028490028,200.8053,0.176849,209.99,2.58642,207.8725,1771.639,221.9794,274.1367,166.2059,41.91612,203.3288,44.84583,199.3834,0.610413,173.1795,224.3817,206.8126,150.7415,203.2669,4829.766,194.9593,45.23975,208.9622,3080.842,216.2315,205.1475
183.8921,8789.372,181.3561,163.9092,162.2346,43.75,173.2715,221.4956,176.0016,2558.389,209.4443,1146.911,249.5907,28.37441,171.8406,339.4275,166.8837,462.9103,183.5001,7.439026,194.151,52.187,204.0434,111.47,240.2998,3634.523,279.629,4.023682,186.3404,1728.439,194.0166,2671.271,201.1229,193.9121,176.8124,39.99829,165.6353,508.0515,216.6761,154.4553,169.7764,34.04095,174.1155,747.8428,187.3047,5.463989,234.0436,216.7313,189.5007,86.22241,221.1458,20.37002,194.165,2.52586,211.2563,3079.792,144.5927,1650.938,183.4477,1759.935,195.7681,14.10342,173.789,2815.187,179.4554,11.50096,217.3224,14.18161,186.7848,59.24481,186.4547,106.6855,222.767,14.00998,178.009,17.38102,211.0427,0.380322,181.1893,64.14417,178.1067,744.1345,209.4443,174.8613,246.709,60.572,229.6932,39.39453,205.1053,-0.1261673,174.2868,791.8662,219.0867,949.0663,492.61905,0.0082304527,201.2874,0.155797,210.4721,2.523088,208.3546,1840.23,222.4615,173.0117,166.688,45.01358,203.8109,40.15512,199.8655,0.873108,173.6617,246.7262,207.2947,135.1287,203.749,5115.365,195.4414,32.77881,209.4443,3156.169,216.7136,283.1523
184.3742,8808.824,181.8382,147.0944,162.7167,36.89893,173.7537,281.7803,176.4837,2123.151,209.9264,1211.627,250.0728,28.00415,172.3227,331.7739,167.3658,482.7433,183.9823,11.0062,194.633,45.073,204.5255,107.8673,240.7819,3279.047,280.1111,3.03418,186.8225,1829.874,194.4987,2710.949,201.605,69.58008,177.2945,46.57526,166.1174,527.8461,217.1582,139.9329,170.2585,32.56235,174.5976,645.1439,187.7868,1.518616,234.5258,193.8934,189.9828,77.46021,221.6279,20.93251,194.6471,2.592806,211.7384,3217.757,145.0748,1730.619,183.9298,1715.521,196.2502,13.57834,174.271,2175.88,179.9375,12.5878,217.8045,12.72178,187.2669,59.42407,186.9369,113.3672,223.25,14.71384,178.4911,17.64922,211.5248,0.364727,181.6714,78.37384,178.5888,741.3703,209.9264,176.3184,248.079,153.391,230.1754,62.42578,205.5874,6.433444,174.7689,791.7607,219.5688,900.6658,495.95238,0.0069642292,201.7695,0.219679,210.9542,2.533352,208.8367,1913.416,222.9436,115.2734,167.1701,48.36751,204.2931,37.81671,200.3477,1.012268,174.1438,255.2197,207.7768,120.8752,204.2311,5404.797,195.9236,21.08301,209.9264,3229.328,217.1958,338.3062
184.8564,8758.001,182.3203,134.6154,163.1988,23.66455,174.2358,328.1252,176.9658,1771.17,210.4086,1264.094,250.5549,27.50131,172.8048,321.9517,167.848,497.8855,184.4644,13.75046,195.115,31.615,205.0076,104.0821,241.264,2933.512,280.5933,2.957764,187.3047,1925.191,194.9808,2654.868,202.0871,1.828125,177.7766,55.7655,166.5995,550.8257,217.6403,127.6428,170.7407,34.38403,175.0797,549.5303,188.2689,1.449646,235.0079,167.9681,190.4649,72.54175,222.11,21.09387,195.1292,2.857031,212.2206,3359.286,145.557,1788.61,184.412,1690.302,196.7323,11.10834,174.753,1708.508,180.4196,12.45862,218.2866,11.50707,187.7491,61.41956,187.419,134.7539,223.732,11.92328,178.9733,18.43631,212.0069,0.253414,182.1535,62.13123,179.071,715.4648,210.4086,147.708,249.448,23.871,230.6575,60.29297,206.0695,45.30664,175.251,774.1796,220.0509,848.5836,499.28571,0.0034821146,202.2516,0.318843,211.4363,2.564314,209.3189,2006.979,223.4257,115.793,167.6522,52.41873,204.7752,34.34694,200.8298,1.04425,174.6259,230.5105,208.259,109.8994,204.7133,5712.703,196.4057,11.47998,210.4086,3314.037,217.6779,364.7461
